order_id;source_event_id;store_id;order_price;order_date
279;4808e0da-1346-4c4f-b277-9f2957dafce8;2;633.22;2024-07-28 15:11:45+00
280;504f2009-3daa-43ca-b0e9-f2a19735671d;1;211.57;2024-07-28 12:58:36+00
281;9f61f169-d3e5-4e7a-999c-f8ae7ec80158;1;874.82;2024-07-29 10:53:33+00
282;ca131085-a69e-4477-94d7-ed5c703e07d1;1;242.48;2024-07-29 17:27:58+00
283;0aa4a78b-ac9b-4816-8234-505acc19afe9;2;336.86;2024-07-30 11:41:38+00
284;1bcedb09-121e-4118-9ef2-c71f6e95a58e;2;246.25;2024-07-31 11:40:38+00
285;d694bb32-95ff-4a0c-afb0-85809a77b8bc;2;183.7;2024-08-01 14:24:13+00
286;bbb7f66d-49c3-43e0-8f7a-27b4da2ebbf5;1;364.71;2024-08-02 14:15:19+00
287;3b61b1d5-13fb-4933-9f7d-5efd9d656c7f;1;544.65;2024-08-03 17:54:24+00
288;2a24b087-e288-4ede-8859-cedc61d026f7;2;680.98;2024-08-04 11:45:19+00
289;507190ab-c7e1-46ae-bbae-b8d5c554da7e;1;1108.7;2024-08-05 11:40:19+00
290;1df2759f-2bd6-4407-8f13-5c8228d63b37;2;393.35;2024-08-05 09:15:07+00
291;01fbc3c0-6741-4027-b103-37936cfbf164;1;273.99;2024-08-05 14:02:36+00
292;2aa23540-1078-4d0f-a3c3-6708ba45233a;1;743.23;2024-08-06 15:24:51+00
293;0aaf12d6-6c23-45a1-9b5e-f2f7e440c19e;2;490.24;2024-08-07 09:49:35+00
294;0ade240b-2829-4c4a-87cd-62098112b14d;1;393.47;2024-08-07 11:44:04+00
295;0430a256-9d18-4242-93c0-288858e6c74a;1;248.42;2024-08-08 15:41:01+00
296;3d9471f8-864f-4b93-a15e-5823e5f90850;2;787.25;2024-08-09 17:45:29+00
297;d4f13e94-2ffd-462f-90ee-bab1f81e457e;1;938.66;2024-08-09 13:19:20+00
298;c4e2a15f-db19-43da-bfb7-a168bded7ac7;2;348.1;2024-08-10 15:32:16+00
299;fe6e2547-c12f-4026-9540-05c4f4957483;1;307.22;2024-08-10 15:52:44+00
300;cce4d15d-0fd3-401a-805e-ea9e6582d6ee;1;862.02;2024-08-10 10:51:50+00
301;6384f073-5df7-4d0b-8c1d-49c451730f2a;1;43.31;2024-08-11 09:57:53+00
302;46923bfe-6655-4348-bcf9-8d2c8941f435;2;452.42;2024-08-12 17:49:04+00
303;e2b1a295-a968-480f-b471-cc9384638b83;2;240.88;2024-08-13 09:50:00+00
304;b59a46f2-807b-4744-a6d0-73cb1dc0c07f;2;979.8;2024-08-13 12:40:13+00
305;2858815f-8a25-4092-b949-90f8550bd8fd;2;469.6;2024-08-14 10:19:31+00
306;e9ec8fde-f71f-4ed0-af67-6e597c44462a;2;861.75;2024-08-14 13:11:54+00
307;175b4f32-4d09-4e20-881c-3e7d6a2f4afb;1;169.06;2024-08-14 11:27:41+00
308;c174baf7-2977-47f6-b88c-1be0b65ef806;2;792.52;2024-08-15 16:53:26+00
309;5e239507-1a5e-4a8d-8487-7e67d69b9451;2;368.09;2024-08-15 16:20:38+00
310;85975352-e1c6-4de2-95c2-5ce3a2487095;1;343.98;2024-08-15 11:27:12+00
311;ac420521-00c1-4f7e-815a-b3936903e533;2;409.07;2024-08-16 16:10:47+00
312;9a4f07d0-99f0-4720-ab56-2a123cbbd266;1;563.43;2024-08-16 10:26:57+00
313;782bf642-a5c2-4f76-a3a9-3f5f5504fb80;2;343.78;2024-08-16 11:37:47+00
314;d272e7e2-4963-4782-900e-219a6aca3fe1;1;807.43;2024-08-17 16:50:18+00
315;1bf5dd70-b0b8-4721-83dc-159af9f678fc;2;497.22;2024-08-17 09:16:20+00
316;594ee5aa-3b64-4130-b08d-2f0ad9be3f64;2;469.24;2024-08-17 14:47:03+00
317;5010b151-d48a-48cb-b977-f1daad1a9ebd;1;893.48;2024-08-18 10:37:23+00
318;a68eee4b-4e1e-4b68-9813-6368cde43e3d;2;579.16;2024-08-18 17:44:46+00
319;20fdcfe8-e2be-4498-bb74-3c58cd538a26;1;403.78;2024-08-18 13:36:55+00
320;44df100b-7244-4515-a56d-264fa1293048;1;362.58;2024-08-19 13:18:56+00
321;0601a58b-494d-4fcd-94fd-39f9d24ac603;2;319.26;2024-08-20 09:31:42+00
322;7b5c8562-ed52-449d-8149-b57b14655484;2;137.53;2024-08-20 14:51:33+00
323;4eac8e56-c783-46cc-aed0-186c274f3ef9;2;383.73;2024-08-21 09:26:24+00
324;60c527be-3964-4d35-8f90-f0fb479ea293;2;294.72;2024-08-21 14:01:33+00
325;75cd4f1b-4678-4f46-8711-3fb4cd878210;2;499.19;2024-08-22 13:27:58+00
326;8bce25e0-93ce-49b4-9193-b7c065a26674;1;772.39;2024-08-22 17:28:25+00
327;79135fd0-c943-4a4c-8812-be5d7655fbfc;2;490.58;2024-08-22 14:00:37+00
328;51543321-6b0d-4bfc-83b6-8950035990df;2;377.72;2024-08-23 16:46:23+00
329;9686c307-fae0-452b-833c-84f5bcc97209;2;243.69;2024-08-23 12:08:17+00
330;3fb0750a-b8b4-4634-92f9-523d2db41dd0;1;442.78;2024-08-23 15:34:24+00
331;4536ea67-34c9-4a04-ae87-3534d9465c99;1;713.85;2024-08-24 13:47:55+00
332;e2688374-4edf-4071-8a18-7113f2c0efd2;2;300.56;2024-08-25 11:20:23+00
333;44359e04-8de1-456b-9b9c-1949604fda22;2;76.45;2024-08-26 16:30:58+00
334;cd01b28b-5d7a-4153-ade8-6d0f89e0a35b;2;207.79;2024-08-26 16:30:07+00
335;c5e63f1f-0d71-4d46-8e77-ec759497945c;1;43.31;2024-08-26 12:08:43+00
336;1cc2a512-03a6-4afc-a460-8c6885246cb8;1;952.84;2024-08-27 09:02:47+00
337;b09eb816-1404-4ab0-8e57-c39444dda8f8;2;583.8;2024-08-27 13:49:13+00
338;50dacd1c-4613-4655-a79b-ccc2ea1444a6;1;938.48;2024-08-28 17:40:37+00
339;550634e3-113a-40fb-b8e6-463e26a8427a;1;95.62;2024-08-29 16:01:36+00
340;a187743a-f6bd-48ba-a7d1-88af7e794735;2;582.31;2024-08-29 10:05:47+00
341;724667c0-ccaa-42eb-b410-8aef6d1318e4;1;1081.51;2024-08-30 13:03:19+00
342;f36796d3-ebea-4ef2-a56b-35829a2b3a3c;2;467.08;2024-08-30 16:27:58+00
343;a6006ee5-5d81-4c36-8907-7983c5422bf2;2;352.99;2024-08-31 14:14:33+00
344;4e27fbfc-f448-4f0f-8158-5337c910f62d;1;72.13;2024-09-01 12:11:22+00
345;f6c897a6-5d5e-4be3-b23f-4bb042cbe7a5;2;736.52;2024-09-02 11:01:51+00
346;02eac5d8-6ff2-48d4-8374-ff160d468a5f;1;92.78;2024-09-02 17:44:38+00
347;3d266831-7acd-44eb-b7b1-37f9d786ec8a;2;92.78;2024-09-03 15:29:31+00
348;17893a5b-d565-42f6-92e1-9467285a457a;1;319.13;2024-09-03 13:51:09+00
349;69b3507e-d980-455d-a3a4-ba7993896899;1;641.86;2024-09-03 12:26:40+00
350;7ca82ab2-d4c4-4b48-a3a6-7e02d2091c02;2;264.8;2024-09-04 13:28:13+00
351;9e4192e1-b50e-413a-b4ea-9d65d2fbd4a1;2;148.22;2024-09-04 10:05:14+00
352;86636060-b125-4f51-8b94-51e612462bca;2;282.43;2024-09-05 15:01:06+00
353;f8d762dd-d1cb-4504-ab2f-7e1022d83404;2;143.42;2024-09-06 14:17:42+00
354;acdd0bee-d9e7-49ff-99dd-ea7e5fa16e27;1;711.4;2024-09-06 10:39:35+00
355;2bb64839-f65d-477a-9e07-2ca5619dc6a2;1;390.26;2024-09-07 17:56:59+00
356;4f7d981e-d78c-4a9c-9c1e-78dd770ea35f;2;951.48;2024-09-08 16:55:22+00
357;c7942c0d-96ca-472c-a705-cbf80cf10d4f;2;596.57;2024-09-09 10:53:44+00
358;bd38ad0c-1d4e-4289-8220-ab6876bcafd6;2;853.07;2024-09-10 11:43:52+00
359;ad7cf5b8-2476-4efb-958e-48b3e2e5c067;1;666.79;2024-09-10 11:22:52+00
360;91551e9a-2617-42bc-9f62-c2d04745ec9f;2;464.28;2024-09-10 09:49:14+00
361;40814f04-497a-4bf4-8d01-64549c929aac;1;188.95;2024-09-11 12:05:34+00
362;c7f50f17-41ce-4f47-979e-84eee52a9dc9;2;30.09;2024-09-11 10:23:36+00
363;fe3977c6-110a-43c8-a3b1-bc0839559795;1;383.62;2024-09-12 16:49:18+00
364;d695594e-77bc-4956-adb9-22d000e56712;1;528.42;2024-09-12 11:02:07+00
365;3946368d-7c7a-4c64-a424-b3167a89e1df;1;138.38;2024-09-12 17:27:16+00
366;0921b7df-f8f2-47fd-bede-8f0ace3b8a3b;1;327.06;2024-09-13 14:21:25+00
367;59017d3b-5a09-46b2-9a7c-443686216c74;2;552.34;2024-09-13 14:50:32+00
368;5bb7e5a1-e7c8-4b4f-abce-18a8f236a6e6;2;1097.38;2024-09-13 09:29:19+00
369;05c418af-9168-42b5-bb51-ac56d50ba322;2;546.04;2024-09-14 15:15:59+00
370;858ea885-e3cd-43a1-a61a-28799c209279;2;119.15;2024-09-14 16:39:54+00
371;8a808ce3-cf31-45f7-9a3e-ac3d4d7a80c3;1;205.04;2024-09-14 15:36:54+00
372;8e6c73c7-9743-434e-a950-afb2aa314512;1;171.89;2024-09-15 14:35:46+00
373;1487c5f6-1943-441e-af96-66937ddc3471;2;178.58;2024-09-15 14:05:46+00
374;16820f1f-7ab6-4642-8b45-2163850dbbe0;2;463.61;2024-09-16 12:28:49+00
375;fed18a0c-bcdc-4c67-873c-9c7c239ca887;2;439.05;2024-09-16 16:43:27+00
376;7934365d-0599-4c0f-8c19-bc9519e86efa;1;360.42;2024-09-17 16:05:45+00
377;3df58046-45ed-4f19-aad0-82e1364da62a;1;961.1;2024-09-17 11:11:33+00
378;18b52483-1b50-424f-b6d1-099da918f9ab;1;336.4;2024-09-18 12:19:59+00
379;3e10e271-9454-4927-848b-9930494e653a;1;425.95;2024-09-18 14:43:48+00
380;1b889181-95e1-4a73-a9e5-02936f093bc5;2;1315.48;2024-09-19 10:29:25+00
381;570e9ea9-47dd-4d17-b48d-c5959f1a9642;1;106.37;2024-09-20 09:07:16+00
382;32ae5108-4e73-4469-a37c-724c039ccd00;1;212.18;2024-09-21 17:03:01+00
383;fd561c3c-7d5c-4756-9bb3-8ef1e58c089f;2;765.3;2024-09-21 13:49:49+00
384;63336d23-5bb0-43f6-88aa-8bf654f49f9f;1;391.85;2024-09-22 15:47:56+00
385;9ff7be52-87c1-429c-a056-32d3bdd95a20;2;682.22;2024-09-22 12:43:40+00
386;bcd2f0ce-5418-4ce6-8868-01fefc989d49;2;204.36;2024-09-22 10:28:46+00
387;3a0f60c5-9ea8-4641-a4ea-3342c08fe4d0;1;525.27;2024-09-23 12:08:25+00
388;218582fd-9fe6-43e4-9a15-39163eb1b920;1;145.27;2024-09-23 10:08:32+00
389;99b074b0-4f32-4c4b-8754-fc38aad04c57;1;156.9;2024-09-23 14:35:01+00
390;cc0b2eb3-8d6d-401c-bc1b-f23324319d28;2;393.68;2024-09-24 13:37:22+00
391;d5a452c4-2d4f-4ef3-84cc-009496c076fb;2;497.09;2024-09-24 11:30:31+00
392;c8b86a7c-62fd-49c0-b74d-9f8350abf024;2;253.1;2024-09-24 15:34:57+00
393;c70aba24-3dc0-46a4-b694-ae6b682efdc2;2;668.22;2024-09-25 11:29:53+00
394;369656de-813e-441f-b9a1-c98f2f772abe;1;343.78;2024-09-26 16:57:40+00
395;6d6ba196-1a7c-423a-900a-6a8c78f82bce;1;317.95;2024-09-26 09:50:05+00
396;331257b7-282f-4b7b-ae8f-fb62c089e31c;2;198.44;2024-09-26 16:21:25+00
397;51c0372e-307c-4461-bfde-93c1bed794ac;1;759.94;2024-09-27 10:07:10+00
398;ae014b7f-16e2-4afd-a574-478dd87a0d4e;2;434.86;2024-09-27 09:09:34+00
399;fae15557-2622-4827-afd4-529e569a3985;2;604.52;2024-09-28 14:38:17+00
400;62df61dd-02ea-490a-856e-d225cff3bfd7;1;592.68;2024-09-28 14:59:15+00
401;a414cd54-4533-45ca-931f-a8d9716e5e14;2;355.2;2024-09-29 16:48:09+00
402;896d4a1f-dde6-43f2-90b2-59c5cec333ae;1;338.13;2024-09-29 12:45:12+00
403;08944ab2-0d88-40c1-b697-cad40fad47cd;2;206.98;2024-09-30 17:02:17+00
404;48bb2398-59ae-44fa-bec4-dacbcc6ce6b3;1;777.4;2024-09-30 13:59:33+00
405;fb0432f3-51ce-4c4a-b2ed-9260dfff2919;2;406.9;2024-10-01 15:55:20+00
406;aacb9423-e61b-4400-8ff6-a0efbc2292d4;2;512.54;2024-10-01 11:57:14+00
407;216068b3-4a0c-4834-88de-742a34d74695;2;720.06;2024-10-01 17:06:56+00
408;056d2113-5d81-438d-afa3-236cad9c84cd;1;670.68;2024-10-02 15:41:11+00
409;0a724c00-e62b-4b5a-b8a6-2118e403f862;2;486.96;2024-10-03 09:08:59+00
410;b19645b5-0413-41df-960d-b4b26b7b4ed1;1;146.0;2024-10-03 11:06:21+00
411;bb4e3172-6a9f-4298-9173-ab2cad19c776;1;935.85;2024-10-03 12:46:22+00
412;7501e3e4-18f7-4b58-981d-e37c5d065688;2;738.8;2024-10-04 12:17:30+00
413;e53ecd5d-1c3a-4b1c-b201-55ad7d1e3a1e;1;429.2;2024-10-05 09:20:44+00
414;342b4d2b-0570-4199-aa7c-3c9d1b2ad432;1;582.56;2024-10-06 10:28:28+00
415;bbffb57a-963a-4dfd-8315-7124a2f2e67e;2;458.28;2024-10-06 16:53:02+00
416;57bfd7ef-37fe-4586-81a7-40dea95e906a;2;237.05;2024-10-07 12:02:14+00
417;d136e1c7-8992-48f4-aba6-4978795b7190;2;204.36;2024-10-07 13:47:55+00
418;d2b0c09b-c917-4c7e-b3e9-d306d0db688b;2;72.99;2024-10-08 11:28:57+00
419;47b5aabd-095b-4b3e-9193-87a99b6dc3f1;1;542.42;2024-10-08 17:16:15+00
420;82772444-6867-4537-8c98-4b9eff03c95a;1;721.14;2024-10-08 17:35:33+00
421;a8e7ef60-1eb7-4f1e-ba73-4b673a27ae75;1;530.89;2024-10-09 13:49:50+00
422;5f72b3e7-3a45-4157-8c81-c162b1db4b30;2;606.76;2024-10-09 15:32:31+00
423;7e048d37-52db-47ed-aeb7-5471440d396a;1;666.91;2024-10-09 16:45:43+00
424;387e748d-1858-44ee-9fff-8515aa0aeec3;1;851.1;2024-10-10 17:10:28+00
425;b92aaaf8-5038-4d4b-bfc2-70d7ecc738d8;1;92.26;2024-10-10 12:44:48+00
426;bcfc1211-10f5-4645-824e-a12742d25b82;2;439.97;2024-10-10 10:52:43+00
427;f5bae9b4-c8e2-437a-b811-1556bf2a95e0;1;393.32;2024-10-11 13:23:59+00
428;af3a6286-b52a-414a-b347-d13dc72bed88;2;443.16;2024-10-12 11:29:17+00
429;898d557c-070d-4f44-a046-2f89550f8123;2;383.44;2024-10-13 09:59:51+00
430;430bfb50-672f-4c0f-ac03-6b97b7417e46;2;513.06;2024-10-13 17:16:45+00
431;d7bcb199-e6ed-42f1-be57-bcf898a6fc63;1;782.64;2024-10-14 14:33:41+00
432;a42ba748-9f82-4736-a6c1-2f1a070ac090;1;947.2;2024-10-14 11:53:21+00
433;c7a5c581-e47d-48f9-899c-4f36f674125c;1;879.34;2024-10-15 11:23:47+00
434;ab261a40-3ac6-4739-9970-6bf858c1bfa8;2;363.75;2024-10-15 14:23:14+00
435;1bd06c9f-227b-4ea7-aa3f-63519564ed53;2;90.34;2024-10-15 17:33:45+00
436;42b3f1e8-ebb1-4055-a821-e5374a18d7f6;2;1276.75;2024-10-16 11:08:27+00
437;348658be-915d-47b9-81c2-0389dcd4256e;2;318.99;2024-10-16 14:27:27+00
438;4007615f-885e-496a-b54b-fd153e115712;2;194.85;2024-10-17 13:43:30+00
439;eacd6c49-6ff4-4c6a-a225-4dfe9a0aa76e;2;219.34;2024-10-18 11:44:00+00
440;0b6a5c8d-c15e-4f10-b1ce-9764b62e535a;1;451.96;2024-10-18 16:58:11+00
441;9413d388-c5b9-40ce-bb4f-6eaa7d1efd79;1;168.43;2024-10-18 09:33:54+00
442;c3b99cf0-ce8d-4598-9359-9c8001e4dbfe;2;54.33;2024-10-19 13:39:51+00
443;c1b4ad72-4df8-4a25-80bc-42aba8dd7631;2;409.22;2024-10-19 17:02:25+00
444;eafdc126-cc8f-4798-897a-7c7b232ae5cb;1;1182.62;2024-10-19 17:31:34+00
445;37e5393a-fff1-41b9-8ff1-694e1d69fdbd;1;491.69;2024-10-20 10:02:46+00
446;d28f8738-5b78-4cd6-a712-233a99f586de;2;591.32;2024-10-20 16:08:18+00
447;bfd9b534-ca98-4359-b55f-6017cb531c55;1;244.83;2024-10-20 10:26:34+00
448;0eba0f04-dcc3-40d3-8126-91fdaf162d46;1;259.69;2024-10-21 12:36:56+00
449;8d05108f-e99f-44bc-b7c9-8bedbd5e6399;2;174.42;2024-10-22 17:58:28+00
450;341897af-946a-4ac0-8c5b-5f5c8015cc1c;1;72.99;2024-10-23 15:07:52+00
451;22814a06-d2b3-4406-8334-6455dbe5778d;1;260.48;2024-10-23 12:22:52+00
452;5c1e463e-bb83-4aaf-82e4-f625640fc60c;2;613.73;2024-10-23 09:42:28+00
453;f0d68290-8c04-443a-be3d-e06864fe144a;1;98.9;2024-10-24 13:25:45+00
454;29be1f63-4784-4331-a0c1-0a3fc25eda30;2;517.41;2024-10-25 13:00:49+00
455;a8e0dfb3-2832-4e01-91c1-5a8a8f4ef196;2;1174.24;2024-10-25 09:40:50+00
456;24ac589d-99a1-4e71-9e5f-1c184a8770ff;1;224.57;2024-10-25 10:25:18+00
457;e80344b6-8eba-4a72-8bdf-72912dad0245;2;557.71;2024-10-26 15:48:10+00
458;ad398967-4a2b-4424-a2cb-f1efe7cb4542;1;179.06;2024-10-26 10:14:37+00
459;76637f6d-177f-43d2-937e-410c608e8994;1;267.2;2024-10-27 11:45:08+00
460;4b17d876-aa48-4cb0-8e14-9c501823ba45;1;544.8;2024-10-27 10:27:32+00
461;26bbd9f5-a08d-4cf5-be9d-fa10253c47de;2;583.8;2024-10-28 14:11:33+00
462;e02cf562-7a3a-40a1-8f27-158d485344d1;2;305.0;2024-10-29 10:10:17+00
463;66633ed6-8fc5-409d-909a-5f29c96d31ca;1;193.83;2024-10-29 09:15:52+00
464;bb703e80-f3ac-4e41-9b36-adf29c675ae0;2;360.42;2024-10-30 13:02:15+00
465;22c820ef-be6f-4241-b136-791e630ec4fe;2;490.57;2024-10-31 09:43:50+00
466;9b4136cc-ac1b-40ca-b906-0514786f4683;2;234.84;2024-11-01 16:04:16+00
467;3ac781a6-2d0f-469d-9fa3-8cc464c00d40;1;248.42;2024-11-01 16:09:40+00
468;61d9544a-7c2a-48f2-bcf5-972956d947cd;1;545.92;2024-11-01 17:37:13+00
469;5918308e-ffab-4cd9-96d7-4eba36f8f8bb;2;242.48;2024-11-02 10:07:41+00
470;8f851efd-0e1b-48b7-ba33-3be0ebd693d1;2;380.33;2024-11-02 17:27:44+00
471;5f0d2598-ca62-4029-add2-f64a5f3c36c5;2;50.32;2024-11-03 14:03:06+00
472;beaef017-7ded-4819-81de-32e8a161dd5b;1;377.12;2024-11-03 16:43:26+00
473;92eb9e82-090d-4104-b5e8-86f1d19cc2dc;1;152.5;2024-11-04 14:03:22+00
474;542d4174-a76c-4dd1-a9ab-b9e88d690ff7;1;212.18;2024-11-04 14:48:37+00
475;8cd574d7-2e68-40dc-b09f-eb10b2c8bbb5;1;614.59;2024-11-04 12:47:39+00
476;aab57960-3060-4ff0-9eb1-36604a345bcb;1;147.11;2024-11-05 15:22:22+00
477;a12fb852-ad30-4a75-a2c2-b6b978eb7ad5;1;436.39;2024-11-06 17:23:25+00
478;ca2cbb45-1f15-45b9-b1ad-4e1191a62d91;2;207.14;2024-11-06 14:12:59+00
479;ec517f23-c7c6-43ce-bcbd-859c29e71d83;1;319.3;2024-11-07 10:07:10+00
480;5dd3e123-b67f-491c-9a79-52cc4ab9ffb4;1;32.69;2024-11-07 16:50:30+00
481;57e45c04-99f5-4b31-be12-80a0aa552ebb;2;731.77;2024-11-08 16:59:07+00
482;a315ea2f-fba7-4582-8f3d-ed7fb8b1134a;1;88.47;2024-11-08 17:06:09+00
483;3817292d-a00a-4e0c-a603-d8740de17a73;2;378.88;2024-11-08 16:22:34+00
484;866fc27b-9ccd-451f-bd4c-fd6a9273c128;1;544.74;2024-11-09 15:17:43+00
485;b6ea36d6-e652-4434-8f6b-502e739c107d;1;449.94;2024-11-09 17:01:47+00
486;aa8e173b-bdec-4673-abca-f746650d0d32;2;463.86;2024-11-10 12:18:34+00
487;7b073bd3-ca45-43f7-9760-004448f423b3;1;29.03;2024-11-10 13:49:12+00
488;d51676a3-4911-4c71-be1c-04bcbaac0d5e;1;540.16;2024-11-11 16:07:07+00
489;4fbb814c-61e0-484d-99a3-c36a009c81ac;1;510.54;2024-11-12 13:44:41+00
490;68a1d9b6-5a31-4d9e-86e5-6cf9ff4f8ee9;1;389.85;2024-11-13 09:43:31+00
491;861f9ef9-0dca-4867-8294-f7f86f889ef4;1;144.26;2024-11-13 13:38:08+00
492;e7743377-8917-4fd8-841e-5cdbf9283ba9;2;566.48;2024-11-13 17:02:21+00
493;ecb62e42-51a9-4122-9e6f-9b72e157fe7e;2;323.98;2024-11-14 12:48:43+00
494;c4c81164-c5d0-438d-8ca6-419c4f8acd8f;1;245.75;2024-11-15 09:23:13+00
495;0377218b-ab79-481f-852c-0de8ad6e25f0;2;388.44;2024-11-15 17:00:29+00
496;790e7c8e-9cb8-445a-b225-96834daa238a;2;229.76;2024-11-16 11:15:40+00
497;7c7a2951-3eda-4216-8c14-83ff76e3c5d1;2;457.82;2024-11-16 11:54:04+00
498;cbb2a314-10f0-4a39-b1db-c75c36b7c392;1;273.99;2024-11-16 17:31:41+00
499;024e61d4-7e8f-41d5-9578-606aae7a0248;1;567.68;2024-11-17 15:34:17+00
500;c91d57a7-80cc-4463-ba94-b53259fe4bf8;1;489.66;2024-11-18 13:58:39+00
501;8ea5413e-0169-4a36-8f93-ba97237b67a9;2;723.4;2024-11-18 13:43:15+00
502;09cdd11f-9071-4f56-a81e-5c7bc56bc4d0;1;327.47;2024-11-18 10:09:06+00
503;087dc6a8-61cf-4aa2-bec8-753057d3e850;1;231.93;2024-11-19 09:25:58+00
504;e41a245c-dce6-4929-97d3-cd731d7a3c18;2;463.86;2024-11-20 13:26:41+00
505;e99b30f1-eadd-493c-9fc2-d4ff6922a83f;1;595.96;2024-11-20 17:47:01+00
506;cc291217-9b8b-48d2-be49-af570cbaf192;2;319.94;2024-11-21 13:13:29+00
507;9e8372d0-5c39-4219-9b03-0ab60e0157da;1;58.06;2024-11-21 11:47:10+00
508;3158b3e4-b5cd-4d04-bbec-9010f4c7e435;2;76.45;2024-11-22 15:10:14+00
509;0f0ac321-c3ef-4713-8e98-86c870f70563;2;484.38;2024-11-22 13:24:57+00
510;098c51ea-543f-46e2-b9c2-99e0f4387904;2;579.49;2024-11-23 14:03:27+00
511;20ed8cbd-e22d-4b28-8040-2a339a704875;1;285.79;2024-11-23 13:37:57+00
512;20383b41-7b86-4838-b811-772f527a0150;2;654.05;2024-11-24 13:37:41+00
513;51a774dc-2f62-455e-a348-eab3df7e9ece;1;357.69;2024-11-24 12:19:43+00
514;51278b26-60c3-4ca1-a2d8-9bdc2e3c78b0;1;279.01;2024-11-24 11:47:22+00
515;5b522351-393e-4929-a602-77d9b6f8f2af;1;138.94;2024-11-25 14:13:10+00
516;e3f93b4c-8b0c-4f1c-8e49-99f0c427728f;2;336.98;2024-11-26 17:09:00+00
517;237dfdf5-0a71-4157-b950-fabd6c228a30;2;482.67;2024-11-26 13:34:41+00
518;8bfb419b-6366-497b-b697-b12dd6582de9;1;722.64;2024-11-26 10:08:50+00
519;caca67c4-51cc-400f-907d-45dc80cfb552;2;461.69;2024-11-27 14:51:26+00
520;d4da3c11-227b-4445-9690-3ef44ffef718;2;242.48;2024-11-27 10:08:34+00
521;b6093718-ed2d-4ed5-9e26-935f58033c10;1;925.19;2024-11-27 11:41:56+00
522;8b4cfb56-be7b-4eb2-a181-45609f49e7a9;2;753.52;2024-11-28 16:20:48+00
523;f4edeefa-2b4e-4905-88fe-925364f3ee02;2;83.12;2024-11-28 16:04:12+00
524;17830bd6-c097-4323-936a-9f02bd38247d;1;655.67;2024-11-28 16:31:29+00
525;f53639d9-04f9-4faf-8e1f-c7e01be92dd3;1;838.03;2024-11-29 09:03:06+00
526;01b580fe-48cf-42e9-a66e-2fcca44f95aa;1;333.57;2024-11-29 09:12:05+00
527;0bc8a00c-7ce1-4204-a9e5-4b0684d56d10;2;242.83;2024-11-29 16:20:41+00
528;0096a79f-bfc4-4607-98b3-3e1b31cd9ed8;1;507.62;2024-11-30 15:41:26+00
529;24480f14-ad3a-48ee-a070-1f335ae46fac;2;90.12;2024-11-30 12:35:02+00
530;55019d35-7708-4d05-98d3-0f8870d54a50;2;509.5;2024-12-01 16:19:18+00
531;aafbd2e8-a37a-4899-95dd-3ef50afc48fb;2;83.12;2024-12-02 16:21:12+00
532;c471acce-bd51-4697-b0be-32e7bb6469d3;1;294.18;2024-12-03 15:48:37+00
533;687c8f22-5b3a-4072-9d9c-0f87fee67b6c;2;288.42;2024-12-04 11:29:50+00
534;a2358775-8a5e-45f8-b9af-154661cc6345;1;349.25;2024-12-05 16:09:29+00
535;5606fe88-1f0f-49e6-8b72-9f91b36ffd40;1;285.53;2024-12-05 13:07:14+00
536;803ea8b8-7e3c-4852-87bb-b4ff58d3575e;1;361.96;2024-12-05 13:02:01+00
537;12e94f02-e779-407b-b00c-658f8b392ce0;2;219.81;2024-12-06 15:10:09+00
538;2db718d4-352b-423a-aaf6-9df0dd728929;2;428.52;2024-12-06 09:10:48+00
539;ae484550-dfbb-4b4f-bb7d-a9bff9925bf9;1;403.59;2024-12-07 15:03:19+00
540;2e099b2e-d6d7-4fd5-ac6c-f32d6828f7f1;2;675.0;2024-12-07 10:25:30+00
541;046d3184-e2e0-4253-8cdc-8405dd75709a;1;791.42;2024-12-07 15:31:38+00
542;91272c17-6059-4f36-8769-10a19aba7849;1;621.18;2024-12-08 11:10:28+00
543;b223f288-e8c2-4a75-896a-e695b3052c4c;2;731.17;2024-12-08 11:36:43+00
544;aa4bf07c-d284-4bfd-aa85-cea20e638283;2;357.16;2024-12-09 16:34:09+00
545;bbe05777-fd1d-4226-ad97-f33617da446b;2;753.13;2024-12-10 15:29:29+00
546;aad49db3-6bff-437f-a5c1-1592191a34cb;2;88.47;2024-12-11 17:07:27+00
547;a0afc2f2-5159-446b-b02d-c89911c0ed6c;1;397.04;2024-12-11 13:08:31+00
548;5f96d2e1-cd25-45cf-b939-f39186686aa7;1;662.35;2024-12-11 13:29:41+00
549;48cf0068-0567-469d-8e4c-af9885c436b9;2;50.32;2024-12-12 11:14:16+00
550;dd31dcc0-e132-4e92-aac0-5054531b07d0;1;290.29;2024-12-12 10:50:10+00
551;2bfbe691-1f45-4b49-926a-173186310167;1;540.37;2024-12-13 16:13:20+00
552;f984e2a5-aa39-4cd8-87f4-d13743a14297;1;482.13;2024-12-13 17:31:10+00
553;85fbc929-87d8-4144-b8f8-9b2e5892d9e6;1;677.11;2024-12-14 14:42:20+00
554;9c30482d-b832-4c4a-9434-f0c434c18619;1;695.81;2024-12-15 09:02:12+00
555;1c29d7f8-ec28-4c96-9cb2-88eeb5d8742e;1;221.58;2024-12-15 15:43:35+00
556;150b3bba-1da0-4b53-ac8c-35b18235b8fa;2;176.94;2024-12-15 17:18:24+00
