product_id;product_code;product_name;brand_id;category_id;colour_id;size_id;price;gender_id;active
4414;17346123;Sprint Shell;1;4;5;2;114.45;1;True
9045;17346749;Flex Tee;5;2;7;2;256.8;2;True
423;17346991;Blaze Boardshorts;5;5;9;1;69.01;3;True
1631;17366101;Alpine Underwear;2;1;6;2;178.9;3;True
7157;17367600;Urban Shell;4;8;4;4;21.98;3;True
11934;17370783;Core Briefs;3;1;9;5;130.73;2;True
2914;17370891;Sprint Tee;1;2;8;3;282.81;3;True
13405;17385447;Urban Coat;3;8;4;4;135.3;1;True
5957;17395996;Alpine Shorts;3;5;4;4;84.77;3;True
288;17398725;Pulse Boots;5;10;10;1;239.26;3;True
7549;17399047;Skyline Boardshorts;2;5;10;5;200.84;2;True
10843;17402761;Core Jacket;4;8;10;3;203.09;2;True
11911;17409306;Core Briefs;3;1;8;2;130.73;3;True
1295;17410664;Summit Shorts;1;5;7;2;281.6;2;True
8444;17419402;Mountain Windbreaker;3;4;7;2;207.16;1;True
2229;17420236;Velocity Boardshorts;3;5;2;5;288.74;2;True
12921;17427842;Sprint Windbreaker;4;8;2;2;47.32;3;True
10999;17434688;Urban Polo;5;3;10;5;135.52;2;True
12373;17437475;Active Sweatpants;2;6;9;1;114.45;3;True
5289;17449093;Flex T-Shirt;1;2;10;2;53.37;1;True
3289;17453652;Active Top;5;2;3;3;123.73;3;True
9773;17463456;Flex T-Shirt;1;2;9;1;169.51;3;True
9136;17472013;Storm Skirt;3;7;8;1;68.06;2;True
5336;17474467;Blaze Top;3;2;3;2;76.64;3;True
7987;17480964;Blaze Boxers;3;1;10;1;216.33;2;True
3787;17481380;Blaze Boxers;5;1;3;3;76.88;1;True
768;17493056;Glacier Shorts;5;5;2;1;81.19;3;True
2768;17495118;Blaze Shirt;4;3;8;5;21.88;1;True
13775;17500389;Core Tee;4;2;9;2;118.4;2;True
8773;17501004;Sprint Coat;4;4;9;1;217.56;3;True
7218;17514635;Urban Shell;4;8;8;5;21.98;1;True
13013;17516979;Sprint Windbreaker;4;8;8;3;47.32;2;True
3443;17519944;Urban Windbreaker;4;8;3;5;91.24;1;True
12301;17522475;Active Sweatpants;2;6;4;2;114.45;3;True
3212;17523050;Blaze Sweatpants;2;6;8;3;246.66;1;True
1268;17530032;Summit Shorts;1;5;5;3;281.6;2;True
12165;17532710;Core Sneakers;1;10;5;2;123.87;2;True
6715;17535016;Summit Sneakers;2;10;5;2;188.51;2;True
4880;17536288;Velocity Coat;5;4;2;5;123.63;3;True
629;17543644;Alpine Windbreaker;5;8;2;5;58.68;2;True
6500;17557444;Summit Ankle Socks;5;9;10;5;183.17;3;True
9518;17563351;Urban Wool Socks;1;9;2;1;236.18;3;True
9600;17569515;Urban Wool Socks;1;9;7;4;236.18;1;True
3003;17583668;Pulse Shoes;5;10;4;3;92.51;2;True
11960;17589148;Core Boardshorts;4;5;1;4;106.89;1;True
1103;17596906;Skyline Wool Socks;3;9;4;3;171.18;2;True
6439;17614188;Summit Ankle Socks;5;9;6;5;183.17;2;True
2139;17620856;Mountain Shoes;4;10;6;5;294.6;2;True
2742;17622021;Blaze Shirt;4;3;7;1;21.88;2;True
6480;17624323;Summit Ankle Socks;5;9;9;4;183.17;1;True
1224;17628662;Summit Shorts;1;5;2;3;281.6;3;True
6664;17631400;Summit Sneakers;2;10;1;5;188.51;2;True
10549;17633970;Core Sweatpants;2;6;10;5;51.46;2;True
12758;17650594;Pulse Sneakers;2;10;4;5;51.22;1;True
8344;17669615;Summit Sneakers;2;10;10;3;179.41;3;True
5921;17670511;Alpine Shorts;3;5;2;2;84.77;3;True
11136;17672138;Mountain Shorts;5;5;10;1;243.82;1;True
6535;17690968;Alpine Wool Socks;4;9;3;2;51.0;2;True
5914;17730958;Alpine Shorts;3;5;1;5;84.77;2;True
11022;17739376;Mountain Shorts;5;5;2;3;243.82;1;True
2988;17751398;Pulse Shoes;5;10;3;3;92.51;2;False
3396;17759583;Active Top;5;2;10;4;123.73;2;True
4295;17768839;Pulse Shorts;3;5;7;2;144.28;2;True
1275;17778638;Summit Shorts;1;5;5;5;281.6;3;True
8263;17794730;Summit Sneakers;2;10;5;1;179.41;3;True
10117;17812203;Summit Sweatpants;4;6;2;1;257.9;2;True
5005;17815793;Mountain Tights;2;6;1;2;96.63;2;True
4713;17827298;Pulse T-Shirt;1;2;1;5;287.2;1;True
12822;17827779;Pulse Sneakers;2;10;9;1;51.22;2;True
8122;17830533;Alpine Jacket;2;4;5;4;227.72;3;True
11929;17834157;Core Briefs;3;1;9;3;130.73;3;True
10621;17837526;Blaze Boots;5;10;5;4;267.41;2;True
10550;17839083;Core Sweatpants;2;6;10;5;51.46;3;True
197;17842061;Pulse Boots;5;10;4;1;239.26;2;True
9951;17845324;Trail Sneakers;1;10;1;1;273.76;1;True
5207;17854873;Flex T-Shirt;1;2;4;4;53.37;3;True
4449;17858392;Sprint Shell;1;4;7;3;114.45;3;True
2703;17858802;Blaze Shirt;4;3;4;3;21.88;2;True
8080;17861816;Alpine Jacket;2;4;2;5;227.72;3;True
4796;17864339;Pulse T-Shirt;1;2;7;2;287.2;3;True
3891;17865495;Blaze Boxers;5;1;10;2;76.88;3;True
9121;17873045;Storm Skirt;3;7;5;1;68.06;2;True
4498;17901378;Sprint Shell;1;4;10;5;114.45;1;True
8653;17906504;Sprint Coat;4;4;1;1;217.56;3;True
11935;17907380;Core Briefs;3;1;9;5;130.73;3;True
9033;17918161;Flex Tee;5;2;6;3;256.8;2;True
12004;17918204;Core Boardshorts;4;5;4;3;106.89;3;True
3102;17918807;Blaze Sweatpants;2;6;1;1;246.66;2;True
8077;17923398;Alpine Jacket;2;4;2;4;227.72;3;True
105;17941400;Storm Skort;2;7;1;5;166.88;2;True
7866;17942205;Blaze Boxers;3;1;2;1;216.33;1;True
5382;17942710;Blaze Top;3;2;6;3;76.64;1;True
10881;17943857;Urban Polo;5;3;3;1;135.52;1;True
3793;17949252;Blaze Boxers;5;1;3;5;76.88;1;True
242;17949633;Pulse Boots;5;10;7;1;239.26;2;True
1217;17953219;Summit Shorts;1;5;2;1;281.6;2;True
3122;17960263;Blaze Sweatpants;2;6;2;3;246.66;1;True
13335;17975535;Alpine Coat;5;4;9;5;232.9;3;True
8153;17977048;Alpine Jacket;2;4;7;5;227.72;1;True
7191;17985634;Urban Shell;4;8;7;1;21.98;1;True
10679;17987297;Blaze Boots;5;10;9;3;267.41;3;True
6363;17988335;Summit Ankle Socks;5;9;1;5;183.17;1;True
4445;17993164;Sprint Shell;1;4;7;2;114.45;2;True
10585;17997555;Blaze Boots;5;10;3;2;267.41;2;True
13706;18002878;Core Tee;4;2;4;4;118.4;2;True
2058;18007311;Mountain Shoes;4;10;1;3;294.6;2;True
2923;18008121;Sprint Tee;1;2;9;1;282.81;3;True
5356;18011708;Blaze Top;3;2;4;4;76.64;2;True
244;18019671;Pulse Boots;5;10;7;2;239.26;1;True
7032;18023308;Skyline Boxers;5;1;6;3;79.24;1;True
7867;18023843;Blaze Boxers;3;1;2;1;216.33;2;True
10195;18026506;Summit Sweatpants;4;6;7;2;257.9;2;True
5911;18029772;Alpine Shorts;3;5;1;4;84.77;2;True
5390;18042533;Blaze Top;3;2;6;5;76.64;3;True
12024;18043066;Core Boardshorts;4;5;5;5;106.89;2;True
8731;18043638;Sprint Coat;4;4;6;2;217.56;3;True
8121;18044662;Alpine Jacket;2;4;5;4;227.72;2;True
12794;18047597;Pulse Sneakers;2;10;7;2;51.22;1;True
12437;18048186;Flex Sneakers;2;10;3;3;170.34;1;True
11985;18056379;Core Boardshorts;4;5;3;2;106.89;2;True
6361;18069319;Summit Ankle Socks;5;9;1;4;183.17;2;True
6613;18071122;Alpine Wool Socks;4;9;8;3;51.0;2;True
4134;18072314;Flex Top;3;2;6;3;203.25;3;True
10000;18088797;Trail Sneakers;1;10;4;2;273.76;2;True
12293;18100013;Active Sweatpants;2;6;3;5;114.45;1;True
6581;18112989;Alpine Wool Socks;4;9;6;2;51.0;3;True
5279;18117003;Flex T-Shirt;1;2;9;3;53.37;3;True
4789;18118080;Pulse T-Shirt;1;2;6;5;287.2;2;True
12303;18118401;Active Sweatpants;2;6;4;3;114.45;2;True
8894;18124200;Storm Polo;2;3;7;2;44.57;1;True
9178;18132811;Summit Skort;2;7;6;3;216.96;2;True
6075;18137478;Core Sweatpants;1;6;2;4;124.39;1;True
11135;18138164;Mountain Shorts;5;5;9;5;243.82;3;True
11517;18140893;Summit Wool Socks;4;9;2;1;105.54;2;True
5255;18161409;Flex T-Shirt;1;2;7;5;53.37;3;True
4907;18167217;Velocity Coat;5;4;4;4;123.63;3;True
10201;18169576;Summit Sweatpants;4;6;7;4;257.9;2;True
2048;18172710;Flex Underwear;2;1;10;5;191.85;1;True
6541;18205599;Alpine Wool Socks;4;9;3;4;51.0;2;True
3285;18216259;Active Top;5;2;3;2;123.73;2;True
11762;18217845;Flex Longsleeve;5;3;8;3;223.79;1;True
4301;18228931;Pulse Shorts;3;5;7;4;144.28;2;True
2421;18229802;Summit Shorts;2;5;5;4;104.2;2;True
12611;18264826;Blaze Briefs;1;1;5;1;28.75;1;True
1425;18268862;Core Shell;4;8;2;4;62.09;1;True
4132;18289309;Flex Top;3;2;6;3;203.25;1;True
7262;18290050;Skyline T-Shirt;5;2;1;4;234.43;3;True
5907;18314629;Alpine Shorts;3;5;1;3;84.77;1;True
6453;18320634;Summit Ankle Socks;5;9;7;5;183.17;1;True
4428;18322432;Sprint Shell;1;4;6;1;114.45;3;True
13501;18332315;Velocity Tee;2;2;1;1;157.49;1;True
12791;18343996;Pulse Sneakers;2;10;7;1;51.22;1;True
12250;18345016;Core Sneakers;1;10;10;5;123.87;3;True
11020;18347764;Mountain Shorts;5;5;2;2;243.82;2;True
3415;18348868;Urban Windbreaker;4;8;1;5;91.24;3;True
3954;18351957;Active Coat;5;8;4;3;75.31;3;True
13520;18359594;Velocity Tee;2;2;2;2;157.49;2;True
1475;18382241;Core Shell;4;8;5;5;62.09;3;True
3280;18389909;Active Top;5;2;2;5;123.73;3;True
11241;18398959;Alpine Boots;2;10;3;4;197.33;2;True
9297;18404958;Pulse Boxers;3;1;7;3;67.03;1;True
5308;18405273;Blaze Top;3;2;1;3;76.64;2;True
10074;18416951;Trail Sneakers;1;10;9;2;273.76;1;True
8362;18429173;Mountain Windbreaker;3;4;1;4;207.16;3;False
10088;18434137;Trail Sneakers;1;10;10;1;273.76;3;True
9498;18437711;Glacier Windbreaker;1;4;10;5;243.53;1;True
13540;18445580;Velocity Tee;2;2;3;4;157.49;1;True
65;18457733;Glacier Skort;5;7;3;5;101.36;2;True
13589;18461974;Velocity Tee;2;2;6;5;157.49;2;True
48;18466537;Trail Skort;2;7;10;3;229.26;2;True
13010;18468876;Sprint Windbreaker;4;8;8;2;47.32;2;True
5473;18474601;Urban Underwear;2;1;2;3;262.29;2;True
11341;18482549;Alpine Boots;2;10;10;2;197.33;3;True
2816;18484652;Sprint Tee;1;2;2;1;282.81;1;True
12989;18503266;Sprint Windbreaker;4;8;6;5;47.32;2;True
9322;18510074;Pulse Boxers;3;1;9;1;67.03;2;True
5555;18512336;Urban Underwear;2;1;7;5;262.29;3;True
10690;18515791;Blaze Boots;5;10;10;2;267.41;2;True
7299;18526039;Skyline T-Shirt;5;2;4;2;234.43;1;True
11494;18543901;Summit Boardshorts;5;5;10;3;112.51;3;False
8437;18554673;Mountain Windbreaker;3;4;6;4;207.16;3;True
7411;18556427;Skyline Boardshorts;2;5;1;4;200.84;2;True
7219;18557231;Urban Shell;4;8;8;5;21.98;2;True
431;18558040;Blaze Boardshorts;5;5;9;4;69.01;2;True
12020;18558369;Core Boardshorts;4;5;5;4;106.89;1;True
2151;18560032;Mountain Shoes;4;10;7;4;294.6;2;True
11388;18567417;Summit Boardshorts;5;5;3;3;112.51;2;True
8914;18569879;Storm Polo;2;3;8;3;44.57;3;True
13172;18580585;Storm Sweatpants;4;6;9;1;235.91;2;True
2791;18603131;Blaze Shirt;4;3;10;2;21.88;3;True
11440;18612750;Summit Boardshorts;5;5;6;5;112.51;3;True
9111;18623559;Storm Skirt;3;7;3;1;68.06;2;True
1637;18625092;Alpine Underwear;2;1;6;4;178.9;3;True
12653;18633340;Blaze Briefs;1;1;7;5;28.75;1;True
6406;18643272;Summit Ankle Socks;5;9;4;4;183.17;2;True
6250;18655217;Urban Tee;2;2;4;2;144.44;2;True
13791;18657806;Core Tee;4;2;10;2;118.4;3;True
10212;18657934;Summit Sweatpants;4;6;8;3;257.9;1;True
12253;18667888;Active Sweatpants;2;6;1;1;114.45;3;True
3998;18674735;Active Coat;5;8;7;3;75.31;2;True
6087;18676973;Core Sweatpants;1;6;3;3;124.39;1;True
4728;18680020;Pulse T-Shirt;1;2;2;5;287.2;1;True
6065;18684656;Core Sweatpants;1;6;1;5;124.39;3;True
11298;18685474;Alpine Boots;2;10;7;3;197.33;2;True
11653;18687459;Flex Longsleeve;5;3;1;1;223.79;3;True
10112;18687821;Summit Sweatpants;4;6;1;4;257.9;3;True
166;18693236;Pulse Boots;5;10;2;1;239.26;1;True
1861;18704399;Pulse Skort;3;7;3;1;24.14;2;True
13293;18706466;Alpine Coat;5;4;7;1;232.9;3;True
2357;18729296;Summit Shorts;2;5;1;3;104.2;1;True
862;18729577;Glacier Shorts;5;5;8;3;81.19;1;True
8024;18730385;Core Skirt;5;7;5;4;283.61;2;True
3925;18733571;Active Coat;5;8;2;4;75.31;1;True
2961;18737346;Pulse Shoes;5;10;1;4;92.51;2;True
7044;18743214;Skyline Boxers;5;1;7;2;79.24;1;True
10903;18744499;Urban Polo;5;3;4;3;135.52;2;True
9196;18744787;Summit Skort;2;7;10;1;216.96;2;True
6931;18747364;Velocity Boots;5;10;9;4;232.61;2;True
6176;18754218;Core Sweatpants;1;6;9;2;124.39;3;True
6914;18769239;Velocity Boots;5;10;8;3;232.61;3;True
451;18776848;Velocity Longsleeve;5;3;1;1;106.39;1;True
2551;18777483;Mountain Sneakers;5;10;4;2;73.67;3;True
8809;18801194;Storm Polo;2;3;1;3;44.57;3;True
10751;18809619;Core Jacket;4;8;4;2;203.09;3;True
10797;18827170;Core Jacket;4;8;7;3;203.09;1;True
1263;18827857;Summit Shorts;1;5;5;1;281.6;3;True
7893;18828668;Blaze Boxers;3;1;3;5;216.33;1;True
11610;18828918;Summit Wool Socks;4;9;8;2;105.54;2;True
2995;18833691;Pulse Shoes;5;10;3;5;92.51;3;True
11853;18842161;Core Briefs;3;1;4;3;130.73;2;True
11013;18853048;Mountain Shorts;5;5;1;5;243.82;1;True
152;18858225;Pulse Boots;5;10;1;1;239.26;2;True
10948;18863208;Urban Polo;5;3;7;3;135.52;2;True
12647;18866565;Blaze Briefs;1;1;7;3;28.75;1;True
3110;18881504;Blaze Sweatpants;2;6;1;4;246.66;1;True
1571;18883349;Alpine Underwear;2;1;2;2;178.9;3;True
6804;18926107;Velocity Boots;5;10;1;2;232.61;1;True
9969;18931825;Trail Sneakers;1;10;2;2;273.76;1;True
207;18963049;Pulse Boots;5;10;4;4;239.26;3;True
13468;18963220;Urban Coat;3;8;8;5;135.3;1;True
13030;18965504;Sprint Windbreaker;4;8;9;4;47.32;1;True
8011;18979497;Core Skirt;5;7;3;1;283.61;2;True
6558;18983116;Alpine Wool Socks;4;9;4;5;51.0;1;False
2844;18985083;Sprint Tee;1;2;3;5;282.81;2;True
531;18992745;Velocity Longsleeve;5;3;6;2;106.39;3;True
9302;18996465;Pulse Boxers;3;1;7;4;67.03;3;True
11447;19001335;Summit Boardshorts;5;5;7;3;112.51;1;True
1825;19003344;Urban Windbreaker;3;4;9;2;261.33;2;False
9012;19010853;Flex Tee;5;2;5;1;256.8;2;True
12849;19012903;Pulse Sneakers;2;10;10;5;51.22;2;True
1837;19015068;Urban Windbreaker;3;4;10;1;261.33;2;True
11612;19018503;Summit Wool Socks;4;9;8;3;105.54;1;True
13711;19037301;Core Tee;4;2;5;1;118.4;1;True
6189;19038497;Core Sweatpants;1;6;10;2;124.39;1;True
11042;19039445;Mountain Shorts;5;5;3;4;243.82;3;True
12880;19068404;Sprint Skort;5;7;6;5;251.78;2;True
9445;19087069;Glacier Windbreaker;1;4;7;2;243.53;2;True
1541;19092785;Core Shell;4;8;10;2;62.09;3;True
4345;19097205;Pulse Shorts;3;5;10;4;144.28;1;True
6733;19097649;Summit Sneakers;2;10;6;3;188.51;2;True
1195;19120759;Skyline Wool Socks;3;9;10;4;171.18;1;True
9858;19124231;Flex Coat;4;4;4;5;157.45;1;True
11172;19128451;Skyline Skort;4;7;5;2;109.01;2;True
11980;19138334;Core Boardshorts;4;5;2;5;106.89;3;True
6232;19140004;Urban Tee;2;2;3;1;144.44;2;True
4019;19140511;Active Coat;5;8;8;5;75.31;2;True
10775;19144075;Core Jacket;4;8;5;5;203.09;3;True
13415;19151058;Urban Coat;3;8;5;2;135.3;2;True
12833;19193939;Pulse Sneakers;2;10;9;5;51.22;1;True
13304;19201847;Alpine Coat;5;4;7;5;232.9;2;True
7378;19225691;Skyline T-Shirt;5;2;9;3;234.43;2;True
8733;19226113;Sprint Coat;4;4;6;3;217.56;2;True
1934;19232575;Flex Underwear;2;1;3;2;191.85;1;True
2212;19252872;Velocity Boardshorts;3;5;1;4;288.74;3;True
1386;19265619;Pulse Skort;5;7;8;1;43.89;2;True
12735;19275726;Pulse Sneakers;2;10;3;2;51.22;2;True
13467;19287759;Urban Coat;3;8;8;4;135.3;3;True
8865;19290596;Storm Polo;2;3;5;2;44.57;2;True
7100;19292457;Skyline Boxers;5;1;10;5;79.24;3;True
2092;19295153;Mountain Shoes;4;10;3;4;294.6;3;True
7046;19313629;Skyline Boxers;5;1;7;2;79.24;3;True
1991;19320900;Flex Underwear;2;1;7;1;191.85;1;True
1756;19323610;Urban Windbreaker;3;4;4;4;261.33;2;True
10769;19329269;Core Jacket;4;8;5;3;203.09;3;True
1360;19329699;Pulse Skort;5;7;2;5;43.89;2;True
12423;19329743;Flex Sneakers;2;10;2;3;170.34;2;True
7186;19372964;Urban Shell;4;8;6;4;21.98;2;True
8247;19386894;Summit Sneakers;2;10;4;1;179.41;2;True
8851;19392758;Storm Polo;2;3;4;2;44.57;3;True
502;19401581;Velocity Longsleeve;5;3;4;3;106.39;1;True
9778;19411083;Flex T-Shirt;1;2;9;3;169.51;2;True
1629;19439921;Alpine Underwear;2;1;6;2;178.9;1;True
5800;19445157;Summit Tights;1;6;4;2;209.8;2;True
728;19447688;Alpine Windbreaker;5;8;9;3;58.68;2;True
2380;19455250;Summit Shorts;2;5;2;5;104.2;3;True
11242;19459955;Alpine Boots;2;10;3;4;197.33;3;True
10795;19459988;Core Jacket;4;8;7;2;203.09;2;True
5094;19469318;Mountain Tights;2;6;7;2;96.63;1;True
5108;19485820;Mountain Tights;2;6;8;1;96.63;3;True
1717;19486934;Urban Windbreaker;3;4;2;1;261.33;2;True
1815;19493505;Urban Windbreaker;3;4;8;4;261.33;1;True
8457;19493545;Mountain Windbreaker;3;4;8;1;207.16;2;True
13000;19497422;Sprint Windbreaker;4;8;7;4;47.32;1;True
1770;19498617;Urban Windbreaker;3;4;5;4;261.33;1;True
12528;19498802;Flex Sneakers;2;10;9;3;170.34;2;True
7779;19499980;Alpine Tights;5;6;6;2;239.03;1;True
10978;19508418;Urban Polo;5;3;9;3;135.52;2;True
4249;19510342;Pulse Shorts;3;5;4;2;144.28;1;True
11803;19510470;Core Briefs;3;1;1;1;130.73;3;True
9930;19516326;Flex Coat;4;4;9;4;157.45;1;False
13127;19520252;Storm Sweatpants;4;6;6;1;235.91;2;True
9700;19520311;Flex T-Shirt;1;2;4;2;169.51;2;True
12365;19522257;Active Sweatpants;2;6;8;4;114.45;1;True
12860;19528770;Sprint Skort;5;7;2;5;251.78;2;True
12669;19531167;Blaze Briefs;1;1;8;5;28.75;2;True
363;19538265;Blaze Boardshorts;5;5;5;1;69.01;3;True
2217;19542000;Velocity Boardshorts;3;5;2;1;288.74;2;True
13229;19542238;Alpine Coat;5;4;2;5;232.9;2;True
4107;19544296;Flex Top;3;2;4;4;203.25;3;True
8674;19548778;Sprint Coat;4;4;2;3;217.56;3;True
13432;19554466;Urban Coat;3;8;6;3;135.3;1;True
2869;19556449;Sprint Tee;1;2;5;3;282.81;3;True
12720;19564906;Pulse Sneakers;2;10;2;2;51.22;2;True
13439;19572247;Urban Coat;3;8;6;5;135.3;2;True
1702;19573343;Urban Windbreaker;3;4;1;1;261.33;2;True
2718;19577561;Blaze Shirt;4;3;5;3;21.88;2;True
13447;19580787;Urban Coat;3;8;7;3;135.3;1;True
4784;19588384;Pulse T-Shirt;1;2;6;3;287.2;3;True
3417;19596690;Urban Windbreaker;4;8;2;1;91.24;2;True
10553;19597227;Blaze Boots;5;10;1;1;267.41;3;False
10127;19597844;Summit Sweatpants;4;6;2;4;257.9;3;True
12659;19598534;Blaze Briefs;1;1;8;2;28.75;1;True
11997;19603312;Core Boardshorts;4;5;4;1;106.89;2;True
7992;19607963;Blaze Boxers;3;1;10;3;216.33;1;True
10372;19608300;Velocity Coat;3;8;9;1;115.89;2;True
8285;19626117;Summit Sneakers;2;10;6;4;179.41;1;True
1031;19626783;Velocity Windbreaker;4;4;9;4;204.26;2;True
6815;19631762;Velocity Boots;5;10;1;5;232.61;3;True
8116;19645805;Alpine Jacket;2;4;5;2;227.72;3;True
13653;19650271;Core Tee;4;2;1;1;118.4;3;True
10364;19660865;Velocity Coat;3;8;8;3;115.89;3;True
10232;19663848;Summit Sweatpants;4;6;9;4;257.9;3;True
7088;19665104;Skyline Boxers;5;1;10;1;79.24;3;True
12899;19668263;Sprint Skort;5;7;10;4;251.78;2;True
9755;19688676;Flex T-Shirt;1;2;7;5;169.51;3;True
11916;19692395;Core Briefs;3;1;8;4;130.73;2;True
11594;19695779;Summit Wool Socks;4;9;7;2;105.54;1;True
9776;19701017;Flex T-Shirt;1;2;9;2;169.51;3;True
5384;19704740;Blaze Top;3;2;6;3;76.64;3;True
5135;19708454;Mountain Tights;2;6;9;5;96.63;3;True
6109;19722644;Core Sweatpants;1;6;4;5;124.39;2;True
6783;19747121;Summit Sneakers;2;10;9;5;188.51;1;True
5929;19750724;Alpine Shorts;3;5;2;5;84.77;2;True
13466;19767912;Urban Coat;3;8;8;4;135.3;2;True
8679;19786599;Sprint Coat;4;4;2;5;217.56;2;True
3947;19788522;Active Coat;5;8;4;1;75.31;2;True
4304;19790974;Pulse Shorts;3;5;7;5;144.28;2;True
2033;19798447;Flex Underwear;2;1;9;5;191.85;1;True
11586;19800099;Summit Wool Socks;4;9;6;4;105.54;2;True
12442;19803087;Flex Sneakers;2;10;3;4;170.34;3;True
10150;19805030;Summit Sweatpants;4;6;4;2;257.9;2;True
13667;19809956;Core Tee;4;2;2;1;118.4;2;True
12877;19814723;Sprint Skort;5;7;6;2;251.78;2;True
12128;19829476;Core Sneakers;1;10;2;5;123.87;1;True
3288;19831591;Active Top;5;2;3;3;123.73;2;True
2823;19837132;Sprint Tee;1;2;2;3;282.81;2;True
10700;19837742;Blaze Boots;5;10;10;5;267.41;3;True
12843;19838536;Pulse Sneakers;2;10;10;3;51.22;2;True
4038;19838950;Active Coat;5;8;10;1;75.31;3;True
1531;19844436;Core Shell;4;8;9;4;62.09;2;True
3661;19848640;Flex Shell;5;4;8;2;144.87;3;True
11686;19850327;Flex Longsleeve;5;3;3;2;223.79;3;True
10182;19858903;Summit Sweatpants;4;6;6;3;257.9;1;True
5470;19865681;Urban Underwear;2;1;2;2;262.29;2;True
13375;19892597;Urban Coat;3;8;2;4;135.3;1;True
613;19893742;Alpine Windbreaker;5;8;1;5;58.68;1;True
6150;19900489;Core Sweatpants;1;6;7;4;124.39;1;True
4109;19906741;Flex Top;3;2;4;5;203.25;2;True
4644;19910700;Storm Shell;1;8;7;2;118.04;1;True
4342;19915636;Pulse Shorts;3;5;10;3;144.28;1;True
9692;19919053;Flex T-Shirt;1;2;3;4;169.51;3;True
6273;19924732;Urban Tee;2;2;5;5;144.44;1;False
1455;19929089;Core Shell;4;8;4;4;62.09;1;True
7681;19932922;Summit Ankle Socks;2;9;9;4;230.13;2;True
8947;19939730;Storm Polo;2;3;10;4;44.57;3;True
11548;19942096;Summit Wool Socks;4;9;4;1;105.54;3;True
3970;19942199;Active Coat;5;8;5;4;75.31;1;True
92;19960207;Glacier Skort;5;7;9;2;101.36;2;True
13600;19961102;Velocity Tee;2;2;7;4;157.49;1;True
3946;19967965;Active Coat;5;8;4;1;75.31;1;True
12644;19971563;Blaze Briefs;1;1;7;2;28.75;1;True
8161;19974886;Alpine Jacket;2;4;8;2;227.72;3;True
5948;19993959;Alpine Shorts;3;5;4;1;84.77;3;True
9699;20005585;Flex T-Shirt;1;2;4;2;169.51;1;True
298;20007713;Pulse Boots;5;10;10;5;239.26;1;True
526;20033287;Velocity Longsleeve;5;3;6;1;106.39;1;True
1042;20035719;Velocity Windbreaker;4;4;10;3;204.26;1;True
1327;20048867;Summit Shorts;1;5;9;3;281.6;1;True
6759;20050224;Summit Sneakers;2;10;8;2;188.51;1;True
845;20059425;Glacier Shorts;5;5;7;2;81.19;2;True
5103;20063792;Mountain Tights;2;6;7;5;96.63;1;True
6713;20066391;Summit Sneakers;2;10;5;1;188.51;3;True
5127;20066963;Mountain Tights;2;6;9;3;96.63;1;True
10273;20069533;Velocity Coat;3;8;2;3;115.89;2;True
1932;20091827;Flex Underwear;2;1;3;1;191.85;2;True
3601;20099486;Flex Shell;5;4;4;2;144.87;3;True
10313;20113170;Velocity Coat;3;8;5;1;115.89;3;True
6961;20117077;Skyline Boxers;5;1;1;4;79.24;2;True
9361;20120823;Glacier Windbreaker;1;4;1;4;243.53;2;True
9779;20127146;Flex T-Shirt;1;2;9;3;169.51;3;True
746;20130732;Alpine Windbreaker;5;8;10;4;58.68;2;True
7278;20133988;Skyline T-Shirt;5;2;2;5;234.43;1;True
6044;20134686;Alpine Shorts;3;5;10;3;84.77;3;True
2285;20136395;Velocity Boardshorts;3;5;6;4;288.74;1;True
4232;20136583;Pulse Shorts;3;5;3;1;144.28;2;True
11970;20139671;Core Boardshorts;4;5;2;2;106.89;2;True
2772;20142481;Blaze Shirt;4;3;9;1;21.88;2;True
12772;20160960;Pulse Sneakers;2;10;5;4;51.22;3;True
2131;20163997;Mountain Shoes;4;10;6;2;294.6;3;True
6220;20166436;Urban Tee;2;2;2;2;144.44;2;True
7790;20166527;Alpine Tights;5;6;6;5;239.03;3;True
10819;20167771;Core Jacket;4;8;8;5;203.09;2;True
2010;20168999;Flex Underwear;2;1;8;2;191.85;2;True
3525;20177922;Urban Windbreaker;4;8;9;2;91.24;2;True
12495;20182945;Flex Sneakers;2;10;7;2;170.34;2;True
8261;20183609;Summit Sneakers;2;10;5;1;179.41;1;True
7256;20184641;Skyline T-Shirt;5;2;1;2;234.43;3;True
8929;20194328;Storm Polo;2;3;9;3;44.57;3;True
5536;20198043;Urban Underwear;2;1;6;4;262.29;2;True
5342;20202242;Blaze Top;3;2;3;4;76.64;3;True
6904;20210533;Velocity Boots;5;10;7;5;232.61;2;True
5016;20212629;Mountain Tights;2;6;2;1;96.63;1;True
5115;20219498;Mountain Tights;2;6;8;4;96.63;1;True
11130;20250460;Mountain Shorts;5;5;9;4;243.82;1;True
2355;20258398;Summit Shorts;2;5;1;2;104.2;2;True
9456;20259917;Glacier Windbreaker;1;4;8;1;243.53;1;True
8138;20288702;Alpine Jacket;2;4;6;5;227.72;1;True
4145;20299051;Flex Top;3;2;7;2;203.25;2;True
13314;20302555;Alpine Coat;5;4;8;3;232.9;3;True
10933;20316799;Urban Polo;5;3;6;3;135.52;2;True
4812;20320778;Pulse T-Shirt;1;2;8;3;287.2;1;True
